condition_id,swap_variant,layer,logit_A,logit_B,delta_AB,rank_A,rank_B,j_score_A,j_score_B,j_delta_AB,j_rank_A,j_rank_B
sc40_swap,True,54,4.36328125,16.5,-12.13671875,6357,82,,,,,
sc40_swap,True,55,-0.412841796875,18.0,-18.412841796875,54927,106,,,,,
sc40_swap,True,56,-10.296875,-10.7421875,0.4453125,228908,232412,,,,,
sc40_swap,True,57,-4.57421875,-13.53125,8.95703125,189388,253289,,,,,
sc40_swap,True,58,37.75,17.3125,20.4375,12,2801,,,,,
sc40_swap,True,59,35.90625,4.23046875,31.67578125,0,113,,,,,
sc50_orig,False,0,-270.25,-218.0,-52.25,262133,262127,,,,,
sc50_orig,False,1,-613.0,-1022.5,409.5,262131,262138,,,,,
sc50_orig,False,2,-591.0,-992.5,401.5,262131,262138,,,,,
sc50_orig,False,3,-527.5,-994.5,467.0,262131,262139,,,,,
sc50_orig,False,4,-518.0,-980.0,462.0,262131,262139,,,,,
sc50_orig,False,5,-373.25,-783.0,409.75,262133,262141,,,,,
sc50_orig,False,6,-279.75,-579.5,299.75,262132,262141,,,,,
sc50_orig,False,7,-208.375,-404.5,196.125,262131,262140,,,,,
sc50_orig,False,8,-224.25,-441.5,217.25,262131,262140,,,,,
sc50_orig,False,9,-170.25,-348.25,178.0,262129,262140,,,,,
sc50_orig,False,10,-140.0,-272.25,132.25,262127,262140,,,,,
sc50_orig,False,11,-121.8125,-221.125,99.3125,262129,262139,,,,,
sc50_orig,False,12,-158.125,-260.5,102.375,262128,262138,,,,,
sc50_orig,False,13,-157.25,-257.5,100.25,262128,262138,,,,,
sc50_orig,False,14,-157.75,-251.375,93.625,262129,262137,,,,,
sc50_orig,False,15,-135.5,-183.125,47.625,262130,262137,,,,,
sc50_orig,False,16,-127.875,-160.875,33.0,262130,262137,,,,,
sc50_orig,False,17,-114.125,-115.8125,1.6875,262133,262134,,,,,
sc50_orig,False,18,-112.4375,-115.3125,2.875,262133,262134,,,,,
sc50_orig,False,19,-109.25,-115.5,6.25,262133,262136,,,,,
sc50_orig,False,20,-96.4375,-98.375,1.9375,262133,262134,,,,,
sc50_orig,False,21,-93.1875,-97.4375,4.25,262131,262134,,,,,
sc50_orig,False,22,-95.4375,-98.4375,3.0,262133,262135,,,,,
sc50_orig,False,23,-92.875,-99.25,6.375,262134,262135,,,,,
sc50_orig,False,24,-95.5625,-110.0,14.4375,262133,262137,,,,,
sc50_orig,False,25,-93.0625,-113.6875,20.625,262133,262136,,,,,
sc50_orig,False,26,-88.25,-107.625,19.375,262134,262138,,,,,
sc50_orig,False,27,-68.25,-81.3125,13.0625,262133,262137,,,,,
sc50_orig,False,28,-83.375,-95.6875,12.3125,262135,262139,,,,,
sc50_orig,False,29,-53.4375,-39.15625,-14.28125,262009,257820,,,,,
sc50_orig,False,30,-45.875,-27.265625,-18.609375,260585,181224,,,,,
sc50_orig,False,31,-31.4375,4.0078125,-35.4453125,211845,682,,,,,
sc50_orig,False,32,-23.28125,21.96875,-45.25,109689,48,,,,,
sc50_orig,False,33,-16.875,21.890625,-38.765625,42852,55,,,,,
sc50_orig,False,34,-16.625,18.578125,-35.203125,40914,88,,,,,
sc50_orig,False,35,-8.265625,21.875,-30.140625,7118,55,,,,,
sc50_orig,False,36,-9.890625,18.59375,-28.484375,16280,73,,,,,
sc50_orig,False,37,-16.5625,3.958984375,-20.521484375,76651,612,,,,,
sc50_orig,False,38,-21.203125,-8.4921875,-12.7109375,183801,30770,,,,,
sc50_orig,False,39,-15.6640625,-21.828125,6.1640625,223767,248441,,,,,
sc50_orig,False,40,-7.0234375,-16.453125,9.4296875,161336,238853,,,,,
sc50_orig,False,41,-1.103515625,3.427734375,-4.53125,51102,17256,,,,,
sc50_orig,False,42,-6.4453125,8.1015625,-14.546875,87354,1572,,,,,
sc50_orig,False,43,-15.0078125,-2.4609375,-12.546875,209371,38094,,,,,
sc50_orig,False,44,-14.53125,6.1171875,-20.6484375,213625,2673,,,,,
sc50_orig,False,45,-16.828125,6.4296875,-23.2578125,235601,2730,,,,,
sc50_orig,False,46,-15.3984375,3.27734375,-18.67578125,225949,10355,,,,,
sc50_orig,False,47,-13.421875,0.85009765625,-14.27197265625,208251,22687,,,,,
sc50_orig,False,48,-11.515625,11.140625,-22.65625,180950,335,,,,,
sc50_orig,False,49,-2.927734375,31.21875,-34.146484375,48843,6,,,,,
sc50_orig,False,50,-3.55078125,21.40625,-24.95703125,53571,20,,,,,
sc50_orig,False,51,7.53125,17.3125,-9.78125,2084,48,,,,,
sc50_orig,False,52,3.25,-5.86328125,9.11328125,19372,107440,,,,,
sc50_orig,False,53,2.421875,-32.5625,34.984375,15342,262104,,,,,
sc50_orig,False,54,-6.83984375,-52.65625,45.81640625,118950,262142,,,,,
sc50_orig,False,55,-9.5390625,-46.40625,36.8671875,198559,262141,,,,,
sc50_orig,False,56,-21.453125,-113.1875,91.734375,261464,262143,,,,,
sc50_orig,False,57,-37.4375,-165.125,127.6875,262142,262143,,,,,
sc50_orig,False,58,-7.3671875,-26.859375,19.4921875,244673,262136,,,,,
sc50_orig,False,59,-0.8984375,39.875,-40.7734375,6433,0,,,,,
sc50_swap,True,0,-265.75,-217.0,-48.75,262133,262127,,,,,
sc50_swap,True,1,-608.5,-1023.0,414.5,262131,262138,,,,,
sc50_swap,True,2,-586.5,-992.0,405.5,262131,262138,,,,,
sc50_swap,True,3,-523.5,-994.5,471.0,262131,262139,,,,,
sc50_swap,True,4,-514.5,-981.0,466.5,262131,262139,,,,,
sc50_swap,True,5,-370.0,-783.0,413.0,262133,262141,,,,,
sc50_swap,True,6,-278.25,-580.0,301.75,262132,262141,,,,,
sc50_swap,True,7,-205.25,-401.5,196.25,262131,262140,,,,,
sc50_swap,True,8,-220.375,-437.0,216.625,262131,262140,,,,,
sc50_swap,True,9,-167.25,-345.5,178.25,262128,262140,,,,,
sc50_swap,True,10,-137.0,-269.0,132.0,262127,262140,,,,,
sc50_swap,True,11,-119.5,-219.25,99.75,262129,262139,,,,,
sc50_swap,True,12,-155.75,-257.5,101.75,262128,262138,,,,,
sc50_swap,True,13,-154.875,-254.75,99.875,262129,262138,,,,,
sc50_swap,True,14,-155.5,-248.75,93.25,262130,262137,,,,,
sc50_swap,True,15,-133.875,-180.875,47.0,262130,262137,,,,,
sc50_swap,True,16,-126.125,-158.25,32.125,262130,262137,,,,,
sc50_swap,True,17,-112.6875,-112.8125,0.125,262133,262134,,,,,
sc50_swap,True,18,-111.25,-112.5625,1.3125,262133,262134,,,,,
sc50_swap,True,19,-108.3125,-113.5625,5.25,262133,262136,,,,,
sc50_swap,True,20,-95.5625,-96.875,1.3125,262133,262134,,,,,
sc50_swap,True,21,-91.8125,-95.875,4.0625,262131,262135,,,,,
sc50_swap,True,22,-94.0,-97.0,3.0,262133,262136,,,,,
sc50_swap,True,23,-91.8125,-98.5,6.6875,262134,262135,,,,,
sc50_swap,True,24,-94.625,-109.6875,15.0625,262133,262137,,,,,
sc50_swap,True,25,-92.0,-113.875,21.875,262133,262136,,,,,
sc50_swap,True,26,-87.1875,-109.1875,22.0,262134,262138,,,,,
sc50_swap,True,27,-66.5625,-80.8125,14.25,262133,262137,,,,,
sc50_swap,True,28,-83.3125,-95.5625,12.25,262135,262139,,,,,
sc50_swap,True,29,-53.96875,-38.28125,-15.6875,262024,256712,,,,,
sc50_swap,True,30,-46.46875,-27.0,-19.46875,260649,176350,,,,,
sc50_swap,True,31,-31.0625,4.61328125,-35.67578125,206917,617,,,,,
sc50_swap,True,32,-22.40625,25.203125,-47.609375,97164,37,,,,,
sc50_swap,True,33,-16.140625,24.8125,-40.953125,37597,40,,,,,
sc50_swap,True,34,-16.359375,20.734375,-37.09375,38638,69,,,,,
sc50_swap,True,35,-9.0234375,20.703125,-29.7265625,8485,62,,,,,
sc50_swap,True,36,-8.875,19.0,-27.875,12905,76,,,,,
sc50_swap,True,37,-14.7421875,6.421875,-21.1640625,56669,370,,,,,
sc50_swap,True,38,-19.1875,-6.96875,-12.21875,159150,22112,,,,,
sc50_swap,True,39,-9.03125,-12.2109375,3.1796875,141421,183191,,,,,
sc50_swap,True,40,-1.9375,-13.2734375,11.3359375,82325,219846,,,,,
sc50_swap,True,41,2.896484375,6.734375,-3.837890625,16023,4937,,,,,
sc50_swap,True,42,-3.20703125,9.1484375,-12.35546875,41374,817,,,,,
sc50_swap,True,43,-11.578125,-3.935546875,-7.642578125,163343,47797,,,,,
sc50_swap,True,44,-12.8359375,-1.6103515625,-11.2255859375,197360,32255,,,,,
sc50_swap,True,45,-13.4453125,8.734375,-22.1796875,210387,868,,,,,
sc50_swap,True,46,-8.953125,13.3125,-22.265625,149691,176,,,,,
sc50_swap,True,47,-9.46875,11.6171875,-21.0859375,157733,373,,,,,
sc50_swap,True,48,-2.9765625,22.546875,-25.5234375,48717,8,,,,,
sc50_swap,True,49,-2.630859375,25.375,-28.005859375,39388,8,,,,,
sc50_swap,True,50,-0.67041015625,21.28125,-21.95166015625,20832,16,,,,,
sc50_swap,True,51,7.625,23.296875,-15.671875,1089,14,,,,,
sc50_swap,True,52,2.6171875,18.4375,-15.8203125,18741,89,,,,,
sc50_swap,True,53,8.8515625,15.1875,-6.3359375,989,105,,,,,
sc50_swap,True,54,5.51953125,17.65625,-12.13671875,4140,64,,,,,
sc50_swap,True,55,-0.2266845703125,16.8125,-17.0391845703125,53305,152,,,,,
sc50_swap,True,56,-10.1171875,-12.234375,2.1171875,227858,242481,,,,,
sc50_swap,True,57,-3.953125,-14.734375,10.78125,180694,255990,,,,,
sc50_swap,True,58,38.3125,16.984375,21.328125,11,3047,,,,,
sc50_swap,True,59,36.96875,4.7265625,32.2421875,0,81,,,,,
sc70_orig,False,0,-270.5,-217.75,-52.75,262133,262127,,,,,
sc70_orig,False,1,-613.0,-1022.5,409.5,262131,262138,,,,,
sc70_orig,False,2,-591.0,-992.0,401.0,262131,262138,,,,,
sc70_orig,False,3,-527.5,-994.5,467.0,262131,262139,,,,,
sc70_orig,False,4,-518.0,-980.5,462.5,262131,262139,,,,,
sc70_orig,False,5,-373.5,-784.0,410.5,262133,262141,,,,,
sc70_orig,False,6,-280.0,-580.0,300.0,262132,262141,,,,,
sc70_orig,False,7,-208.5,-404.75,196.25,262131,262140,,,,,
sc70_orig,False,8,-224.25,-441.75,217.5,262131,262140,,,,,
sc70_orig,False,9,-170.375,-348.75,178.375,262129,262140,,,,,
sc70_orig,False,10,-140.0,-272.5,132.5,262127,262140,,,,,
sc70_orig,False,11,-121.8125,-221.375,99.5625,262129,262139,,,,,
sc70_orig,False,12,-158.125,-260.75,102.625,262128,262138,,,,,
sc70_orig,False,13,-157.125,-257.75,100.625,262128,262138,,,,,
sc70_orig,False,14,-157.75,-251.75,94.0,262129,262137,,,,,
sc70_orig,False,15,-135.625,-183.5,47.875,262130,262137,,,,,
sc70_orig,False,16,-127.9375,-161.125,33.1875,262130,262137,,,,,
sc70_orig,False,17,-114.1875,-116.0,1.8125,262133,262134,,,,,
sc70_orig,False,18,-112.375,-115.375,3.0,262133,262134,,,,,
sc70_orig,False,19,-109.25,-115.5625,6.3125,262133,262136,,,,,
sc70_orig,False,20,-96.4375,-98.375,1.9375,262133,262134,,,,,
sc70_orig,False,21,-93.125,-97.4375,4.3125,262131,262134,,,,,
sc70_orig,False,22,-95.4375,-98.4375,3.0,262133,262135,,,,,
sc70_orig,False,23,-92.9375,-99.3125,6.375,262134,262135,,,,,
sc70_orig,False,24,-95.625,-110.1875,14.5625,262133,262137,,,,,
sc70_orig,False,25,-93.0625,-113.625,20.5625,262133,262136,,,,,
sc70_orig,False,26,-88.1875,-107.5,19.3125,262134,262138,,,,,
sc70_orig,False,27,-68.375,-81.4375,13.0625,262133,262137,,,,,
sc70_orig,False,28,-83.6875,-95.875,12.1875,262135,262139,,,,,
sc70_orig,False,29,-53.6875,-39.90625,-13.78125,262013,258475,,,,,
sc70_orig,False,30,-46.09375,-27.75,-18.34375,260631,185319,,,,,
sc70_orig,False,31,-31.640625,3.701171875,-35.341796875,213384,730,,,,,
sc70_orig,False,32,-23.296875,22.140625,-45.4375,109751,48,,,,,
sc70_orig,False,33,-17.296875,21.671875,-38.96875,45874,55,,,,,
sc70_orig,False,34,-16.828125,18.375,-35.203125,42677,89,,,,,
sc70_orig,False,35,-8.1796875,22.140625,-30.3203125,6965,53,,,,,
sc70_orig,False,36,-10.0,18.328125,-28.328125,16820,76,,,,,
sc70_orig,False,37,-17.40625,2.05078125,-19.45703125,88130,925,,,,,
sc70_orig,False,38,-21.8125,-9.8984375,-11.9140625,192208,42485,,,,,
sc70_orig,False,39,-17.046875,-24.21875,7.171875,233351,259077,,,,,
sc70_orig,False,40,-7.68359375,-17.734375,10.05078125,173135,244220,,,,,
sc70_orig,False,41,-1.8564453125,1.6474609375,-3.50390625,62437,29516,,,,,
sc70_orig,False,42,-7.05859375,6.86328125,-13.921875,99175,2702,,,,,
sc70_orig,False,43,-15.6953125,-3.384765625,-12.310546875,217623,49936,,,,,
sc70_orig,False,44,-14.8046875,6.03515625,-20.83984375,217247,2979,,,,,
sc70_orig,False,45,-17.078125,5.4609375,-22.5390625,237339,4186,,,,,
sc70_orig,False,46,-15.96875,1.7265625,-17.6953125,230784,17772,,,,,
sc70_orig,False,47,-13.875,0.216064453125,-14.091064453125,214082,28131,,,,,
sc70_orig,False,48,-11.9765625,10.1015625,-22.078125,189247,572,,,,,
sc70_orig,False,49,-3.248046875,31.375,-34.623046875,53227,6,,,,,
sc70_orig,False,50,-3.28515625,22.921875,-26.20703125,50428,17,,,,,
sc70_orig,False,51,7.0234375,17.6875,-10.6640625,2686,46,,,,,
sc70_orig,False,52,3.119140625,-4.8828125,8.001953125,20833,96297,,,,,
sc70_orig,False,53,2.10546875,-31.484375,33.58984375,17044,262054,,,,,
sc70_orig,False,54,-6.92578125,-51.34375,44.41796875,118459,262142,,,,,
sc70_orig,False,55,-10.0703125,-45.75,35.6796875,203983,262141,,,,,
sc70_orig,False,56,-20.84375,-109.625,88.78125,261222,262143,,,,,
sc70_orig,False,57,-37.28125,-161.75,124.46875,262142,262143,,,,,
sc70_orig,False,58,-8.6484375,-26.4375,17.7890625,249818,262133,,,,,
sc70_orig,False,59,-1.5166015625,39.25,-40.7666015625,10799,0,,,,,
sc70_swap,True,0,-266.0,-216.375,-49.625,262133,262127,,,,,
sc70_swap,True,1,-608.5,-1024.0,415.5,262131,262138,,,,,
sc70_swap,True,2,-587.0,-994.0,407.0,262131,262138,,,,,
sc70_swap,True,3,-524.0,-996.5,472.5,262131,262139,,,,,
sc70_swap,True,4,-515.0,-983.0,468.0,262131,262139,,,,,
sc70_swap,True,5,-370.25,-785.0,414.75,262133,262141,,,,,
sc70_swap,True,6,-278.25,-581.0,302.75,262132,262141,,,,,
sc70_swap,True,7,-205.25,-401.5,196.25,262131,262140,,,,,
sc70_swap,True,8,-220.625,-437.5,216.875,262131,262140,,,,,
sc70_swap,True,9,-167.375,-346.0,178.625,262128,262140,,,,,
sc70_swap,True,10,-137.125,-269.5,132.375,262127,262140,,,,,
sc70_swap,True,11,-119.75,-219.875,100.125,262129,262139,,,,,
sc70_swap,True,12,-156.0,-258.5,102.5,262128,262138,,,,,
sc70_swap,True,13,-155.125,-255.375,100.25,262129,262138,,,,,
sc70_swap,True,14,-155.75,-249.625,93.875,262129,262137,,,,,
sc70_swap,True,15,-134.125,-181.625,47.5,262130,262137,,,,,
sc70_swap,True,16,-126.4375,-159.0,32.5625,262130,262137,,,,,
sc70_swap,True,17,-112.875,-113.3125,0.4375,262133,262134,,,,,
sc70_swap,True,18,-111.4375,-113.0,1.5625,262133,262134,,,,,
sc70_swap,True,19,-108.5,-114.0,5.5,262133,262136,,,,,
sc70_swap,True,20,-95.6875,-97.125,1.4375,262133,262134,,,,,
sc70_swap,True,21,-91.8125,-96.0,4.1875,262131,262135,,,,,
sc70_swap,True,22,-94.0,-97.0,3.0,262133,262136,,,,,
sc70_swap,True,23,-91.75,-98.5625,6.8125,262134,262135,,,,,
sc70_swap,True,24,-94.6875,-109.875,15.1875,262133,262137,,,,,
sc70_swap,True,25,-92.0,-113.9375,21.9375,262133,262136,,,,,
sc70_swap,True,26,-87.125,-109.0625,21.9375,262134,262138,,,,,
sc70_swap,True,27,-66.625,-80.625,14.0,262133,262137,,,,,
sc70_swap,True,28,-83.6875,-95.9375,12.25,262135,262139,,,,,
sc70_swap,True,29,-54.09375,-38.75,-15.34375,262023,257162,,,,,
sc70_swap,True,30,-46.65625,-27.359375,-19.296875,260673,178928,,,,,
sc70_swap,True,31,-31.265625,4.3203125,-35.5859375,207999,670,,,,,
sc70_swap,True,32,-22.546875,25.09375,-47.640625,98232,37,,,,,
sc70_swap,True,33,-16.390625,24.625,-41.015625,39376,41,,,,,
sc70_swap,True,34,-16.453125,20.78125,-37.234375,39492,68,,,,,
sc70_swap,True,35,-8.7734375,21.203125,-29.9765625,7984,60,,,,,
sc70_swap,True,36,-8.9765625,19.109375,-28.0859375,13233,73,,,,,
sc70_swap,True,37,-15.6328125,5.40234375,-21.03515625,66936,454,,,,,
sc70_swap,True,38,-19.90625,-7.55859375,-12.34765625,170241,25963,,,,,
sc70_swap,True,39,-10.46875,-13.8359375,3.3671875,165992,204770,,,,,
sc70_swap,True,40,-3.97265625,-14.1015625,10.12890625,115946,227595,,,,,
sc70_swap,True,41,0.1978759765625,2.83203125,-2.6341552734375,36308,18456,,,,,
sc70_swap,True,42,-5.48828125,6.95703125,-12.4453125,72099,2086,,,,,
sc70_swap,True,43,-13.875,-4.92578125,-8.94921875,198084,63108,,,,,
sc70_swap,True,44,-14.578125,-0.468994140625,-14.109130859375,218905,25674,,,,,
sc70_swap,True,45,-15.28125,8.875,-24.15625,228627,900,,,,,
sc70_swap,True,46,-11.1875,12.8046875,-23.9921875,185992,239,,,,,
sc70_swap,True,47,-12.6640625,9.3828125,-22.046875,204023,1084,,,,,
sc70_swap,True,48,-5.75390625,20.875,-26.62890625,90745,11,,,,,
sc70_swap,True,49,-5.546875,23.125,-28.671875,79964,9,,,,,
sc70_swap,True,50,-3.099609375,18.90625,-22.005859375,44675,21,,,,,
sc70_swap,True,51,2.9921875,21.78125,-18.7890625,6217,16,,,,,
sc70_swap,True,52,-0.9609375,17.359375,-18.3203125,41872,125,,,,,
sc70_swap,True,53,4.8046875,13.8671875,-9.0625,4553,147,,,,,
sc70_swap,True,54,1.2958984375,15.5,-14.2041015625,17622,110,,,,,
sc70_swap,True,55,-1.748046875,21.65625,-23.404296875,71550,30,,,,,
sc70_swap,True,56,-11.03125,-5.96875,-5.0625,233161,171817,,,,,
sc70_swap,True,57,-5.72265625,-9.1484375,3.42578125,201760,232615,,,,,
sc70_swap,True,58,36.5,17.1875,19.3125,15,3086,,,,,
sc70_swap,True,59,33.96875,3.525390625,30.443359375,0,158,,,,,
